station_name,city,datetime,air_temperature,air_temperature_dew_point,wind_speed_rate,visibility_distance,Season_name,month,hour
ARAR,ARAR,2025-07-09 03:00:00,26.1,4.0,3.1,10000,Summer,7,3
BISHA,BISHA,2025-07-09 03:00:00,26.3,7.0,0.0,10000,Summer,7,3
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-09 03:00:00,32.5,25.0,2.6,10000,Summer,7,3
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-09 03:00:00,33.0,25.0,2.6,9900,Summer,7,3
NEJRAN,NEJRAN,2025-07-09 03:00:00,28.0,-3.0,1.0,10000,Summer,7,3
NEJRAN,NEJRAN,2025-07-09 03:00:00,28.0,-3.0,1.0,9999,Summer,7,3
KING KHALED INTL,KING KHALED INTL,2025-07-09 03:00:00,28.0,-3.0,1.5,9000,Summer,7,3
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-09 03:00:00,30.0,1.0,2.6,9900,Summer,7,3
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-09 03:00:00,27.0,-2.0,0.0,9900,Summer,7,3
QAISUMAH,QAISUMAH,2025-07-09 03:00:00,28.2,-5.0,3.1,10000,Summer,7,3
TABUK,TABUK,2025-07-09 03:00:00,24.8,7.0,1.5,10000,Summer,7,3
RAFHA,RAFHA,2025-07-09 03:00:00,26.0,0.0,1.5,9900,Summer,7,3
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-09 03:00:00,26.0,-4.0,1.5,9900,Summer,7,3
SHARURAH,SHARURAH,2025-07-09 03:00:00,27.0,-2.0,2.1,9900,Summer,7,3
KING KHALED AB,KING KHALED AB,2025-07-09 03:00:00,22.0,6.0,3.1,9999,Summer,7,3
TAIF,TAIF,2025-07-09 03:00:00,25.0,-5.0,3.1,9900,Summer,7,3
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-09 03:00:00,29.0,27.0,3.1,9999,Summer,7,3
YENBO,YENBO,2025-07-09 03:00:00,26.6,25.0,4.1,6000,Summer,7,3
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-09 03:00:00,30.0,-6.0,1.5,9900,Summer,7,3
WEJH,WEJH,2025-07-09 03:00:00,24.0,21.0,2.1,9900,Summer,7,3
TURAIF,TURAIF,2025-07-09 03:00:00,22.0,4.0,4.1,10000,Summer,7,3
TURAIF,TURAIF,2025-07-09 03:00:00,22.0,4.0,4.1,9900,Summer,7,3
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-09 02:00:00,27.0,-7.0,1.0,9900,Summer,7,2
KING KHALED AB,KING KHALED AB,2025-07-09 02:00:00,22.0,6.0,0.0,9999,Summer,7,2
KING ABDULAZIZ AB,KING ABDULAZIZ AB,2025-07-09 02:00:00,29.0,12.0,2.6,9900,Summer,7,2
PRINCE SALMAN BIN ABDULAZIZ,PRINCE SALMAN BIN ABDULAZIZ,2025-07-09 02:00:00,22.0,-10.0,0.0,9900,Summer,7,2
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-09 02:00:00,30.0,-3.0,0.0,9900,Summer,7,2
ARAR,ARAR,2025-07-09 02:00:00,27.0,2.0,4.1,9900,Summer,7,2
GURIAT,GURIAT,2025-07-09 02:00:00,21.0,4.0,2.1,9900,Summer,7,2
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-09 02:00:00,29.0,2.0,2.1,9900,Summer,7,2
HAIL,HAIL,2025-07-09 02:00:00,21.0,-7.0,2.1,9900,Summer,7,2
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-09 02:00:00,32.0,26.0,2.1,9999,Summer,7,2
NEJRAN,NEJRAN,2025-07-09 02:00:00,28.0,-5.0,2.1,9999,Summer,7,2
GASSIM,GASSIM,2025-07-09 02:00:00,23.0,-3.0,0.0,9900,Summer,7,2
WEJH,WEJH,2025-07-09 02:00:00,25.0,21.0,2.1,9900,Summer,7,2
ABHA,ABHA,2025-07-09 02:00:00,23.0,6.0,0.0,9999,Summer,7,2
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-09 02:00:00,29.0,27.0,2.1,9900,Summer,7,2
YENBO,YENBO,2025-07-09 02:00:00,27.0,24.0,3.1,9900,Summer,7,2
QAISUMAH,QAISUMAH,2025-07-09 02:00:00,28.0,-5.0,2.1,9900,Summer,7,2
TABUK,TABUK,2025-07-09 02:00:00,25.0,7.0,1.5,9900,Summer,7,2
AL JOUF,AL JOUF,2025-07-09 02:00:00,27.0,4.0,3.6,9900,Summer,7,2
BISHA,BISHA,2025-07-09 02:00:00,27.0,7.0,1.0,9900,Summer,7,2
SHARURAH,SHARURAH,2025-07-09 02:00:00,28.0,-6.0,2.1,9900,Summer,7,2
AL BAHA,AL BAHA,2025-07-09 02:00:00,25.0,0.0,2.6,9900,Summer,7,2
TAIF,TAIF,2025-07-09 02:00:00,25.0,-4.0,3.1,9900,Summer,7,2
KING KHALED INTL,KING KHALED INTL,2025-07-09 02:00:00,28.0,-4.0,2.6,9900,Summer,7,2
AL AHSA,AL AHSA,2025-07-09 02:00:00,30.0,3.0,3.1,9900,Summer,7,2
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-09 02:00:00,30.0,-4.0,2.6,9900,Summer,7,2
RAFHA,RAFHA,2025-07-09 02:00:00,26.0,1.0,2.1,9900,Summer,7,2
TURAIF,TURAIF,2025-07-09 02:00:00,23.0,4.0,3.1,9900,Summer,7,2
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-09 01:00:00,29.0,-7.0,3.6,9900,Summer,7,1
SHARURAH,SHARURAH,2025-07-09 01:00:00,28.0,-9.0,5.7,9900,Summer,7,1
KING KHALED AB,KING KHALED AB,2025-07-09 01:00:00,23.0,7.0,0.0,9999,Summer,7,1
YENBO,YENBO,2025-07-09 01:00:00,27.0,22.0,2.1,9900,Summer,7,1
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-09 01:00:00,34.0,-5.0,1.5,9900,Summer,7,1
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-09 01:00:00,30.0,-3.0,0.0,9900,Summer,7,1
QAISUMAH,QAISUMAH,2025-07-09 01:00:00,29.0,-5.0,2.1,9900,Summer,7,1
TABUK,TABUK,2025-07-09 01:00:00,27.0,7.0,3.1,9900,Summer,7,1
RAFHA,RAFHA,2025-07-09 01:00:00,27.0,0.0,2.6,9900,Summer,7,1
NEJRAN,NEJRAN,2025-07-09 01:00:00,29.0,-6.0,2.1,9999,Summer,7,1
KING ABDULAZIZ AB,KING ABDULAZIZ AB,2025-07-09 01:00:00,29.0,17.0,2.1,9900,Summer,7,1
GURIAT,GURIAT,2025-07-09 01:00:00,23.0,5.0,4.1,9900,Summer,7,1
AL BAHA,AL BAHA,2025-07-09 01:00:00,26.0,-2.0,3.6,9900,Summer,7,1
KING KHALED INTL,KING KHALED INTL,2025-07-09 01:00:00,27.0,-4.0,1.5,9900,Summer,7,1
AL AHSA,AL AHSA,2025-07-09 01:00:00,31.0,5.0,5.1,9900,Summer,7,1
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-09 01:00:00,28.0,6.0,1.0,9900,Summer,7,1
HAIL,HAIL,2025-07-09 01:00:00,22.0,-8.0,2.1,9900,Summer,7,1
GASSIM,GASSIM,2025-07-09 01:00:00,24.0,-4.0,1.5,9900,Summer,7,1
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-09 01:00:00,32.0,26.0,1.5,9999,Summer,7,1
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-09 01:00:00,29.0,27.0,0.0,9900,Summer,7,1
WEJH,WEJH,2025-07-09 01:00:00,25.0,21.0,1.5,9900,Summer,7,1
TURAIF,TURAIF,2025-07-09 01:00:00,23.0,5.0,6.2,9900,Summer,7,1
BISHA,BISHA,2025-07-09 01:00:00,29.0,8.0,2.1,9900,Summer,7,1
ABHA,ABHA,2025-07-09 01:00:00,21.0,12.0,0.0,9999,Summer,7,1
TAIF,TAIF,2025-07-09 01:00:00,26.0,-5.0,4.1,9900,Summer,7,1
PRINCE SALMAN BIN ABDULAZIZ,PRINCE SALMAN BIN ABDULAZIZ,2025-07-09 01:00:00,23.0,-10.0,0.0,9900,Summer,7,1
AL JOUF,AL JOUF,2025-07-09 01:00:00,30.0,1.0,7.2,9900,Summer,7,1
ARAR,ARAR,2025-07-09 01:00:00,28.0,-1.0,4.1,9900,Summer,7,1
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-09 00:00:00,29.0,-9.0,2.6,9900,Summer,7,0
ABHA,ABHA,2025-07-09 00:00:00,21.0,11.0,0.0,9999,Summer,7,0
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-09 00:00:00,32.0,27.0,3.6,9999,Summer,7,0
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-09 00:00:00,30.0,26.0,0.0,9900,Summer,7,0
KING KHALED INTL,KING KHALED INTL,2025-07-09 00:00:00,28.5,-4.0,1.5,10000,Summer,7,0
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-09 00:00:00,33.0,-1.0,2.6,9900,Summer,7,0
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-09 00:00:00,29.3,8.0,1.5,10000,Summer,7,0
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-09 00:00:00,29.9,-3.0,2.1,10000,Summer,7,0
GASSIM,GASSIM,2025-07-09 00:00:00,24.7,-4.0,2.6,10000,Summer,7,0
GASSIM,GASSIM,2025-07-09 00:00:00,25.0,-4.0,2.6,9900,Summer,7,0
QAISUMAH,QAISUMAH,2025-07-09 00:00:00,29.2,-6.0,3.1,10000,Summer,7,0
TABUK,TABUK,2025-07-09 00:00:00,27.6,6.0,3.1,10000,Summer,7,0
TABUK,TABUK,2025-07-09 00:00:00,28.0,6.0,3.1,9900,Summer,7,0
GURIAT,GURIAT,2025-07-09 00:00:00,23.3,7.0,5.1,10000,Summer,7,0
GURIAT,GURIAT,2025-07-09 00:00:00,23.0,7.0,5.1,9900,Summer,7,0
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-09 00:00:00,28.6,-9.0,2.6,10000,Summer,7,0
TAIF,TAIF,2025-07-09 00:00:00,26.6,-5.0,4.1,10000,Summer,7,0
HAIL,HAIL,2025-07-09 00:00:00,22.4,-9.0,1.0,10000,Summer,7,0
WEJH,WEJH,2025-07-09 00:00:00,26.7,22.0,1.5,10000,Summer,7,0
WEJH,WEJH,2025-07-09 00:00:00,27.0,22.0,1.5,9900,Summer,7,0
QAISUMAH,QAISUMAH,2025-07-09 00:00:00,29.0,-6.0,3.1,9900,Summer,7,0
MINA,MINA,2025-07-09 00:00:00,32.4,12.0,1.0,10000,Summer,7,0
KING KHALED AB,KING KHALED AB,2025-07-09 00:00:00,22.0,9.0,3.1,9999,Summer,7,0
YENBO,YENBO,2025-07-09 00:00:00,28.0,21.0,1.5,10000,Summer,7,0
YENBO,YENBO,2025-07-09 00:00:00,28.0,21.0,1.5,9900,Summer,7,0
AL AHSA,AL AHSA,2025-07-09 00:00:00,30.3,8.0,3.6,10000,Summer,7,0
AL-DAWADAMI,AL-DAWADAMI,2025-07-09 00:00:00,23.7,-10.0,0.0,10000,Summer,7,0
KING ABDULAZIZ AB,KING ABDULAZIZ AB,2025-07-09 00:00:00,28.0,15.0,1.5,9900,Summer,7,0
HAIL,HAIL,2025-07-09 00:00:00,22.0,-9.0,1.0,9900,Summer,7,0
ARAR,ARAR,2025-07-09 00:00:00,29.0,-4.0,3.1,9900,Summer,7,0
BISHA,BISHA,2025-07-09 00:00:00,30.1,9.0,2.1,10000,Summer,7,0
ABHA,ABHA,2025-07-09 00:00:00,20.9,11.0,0.0,10000,Summer,7,0
KING KHALED AB,KING KHALED AB,2025-07-09 00:00:00,22.2,9.0,3.1,10000,Summer,7,0
NEJRAN,NEJRAN,2025-07-09 00:00:00,30.0,-6.0,0.0,10000,Summer,7,0
TAIF,TAIF,2025-07-09 00:00:00,27.0,-5.0,4.1,9900,Summer,7,0
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-09 00:00:00,33.3,-1.0,2.6,10000,Summer,7,0
PRINCE SALMAN BIN ABDULAZIZ,PRINCE SALMAN BIN ABDULAZIZ,2025-07-09 00:00:00,24.0,-10.0,0.0,9900,Summer,7,0
RAFHA,RAFHA,2025-07-09 00:00:00,27.0,0.0,2.6,9900,Summer,7,0
BISHA,BISHA,2025-07-09 00:00:00,30.0,9.0,2.1,9900,Summer,7,0
SHARURAH,SHARURAH,2025-07-09 00:00:00,31.3,-9.0,2.1,10000,Summer,7,0
SHARURAH,SHARURAH,2025-07-09 00:00:00,31.0,-9.0,2.1,9900,Summer,7,0
AL BAHA,AL BAHA,2025-07-09 00:00:00,26.3,1.0,4.1,10000,Summer,7,0
AL BAHA,AL BAHA,2025-07-09 00:00:00,26.0,1.0,4.1,9900,Summer,7,0
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-09 00:00:00,32.4,27.0,3.6,10000,Summer,7,0
NEJRAN,NEJRAN,2025-07-09 00:00:00,30.0,-6.0,0.0,9999,Summer,7,0
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-09 00:00:00,30.0,26.0,0.0,10000,Summer,7,0
KING KHALED INTL,KING KHALED INTL,2025-07-09 00:00:00,29.0,-4.0,1.5,9900,Summer,7,0
AL AHSA,AL AHSA,2025-07-09 00:00:00,30.0,8.0,3.6,9900,Summer,7,0
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-09 00:00:00,29.0,8.0,1.5,9900,Summer,7,0
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-09 00:00:00,30.0,-3.0,2.1,9900,Summer,7,0
RAFHA,RAFHA,2025-07-09 00:00:00,27.2,0.0,2.6,10000,Summer,7,0
AL JOUF,AL JOUF,2025-07-09 00:00:00,29.8,4.0,7.2,10000,Summer,7,0
AL JOUF,AL JOUF,2025-07-09 00:00:00,30.0,4.0,7.2,9900,Summer,7,0
ARAR,ARAR,2025-07-09 00:00:00,28.5,-4.0,3.1,10000,Summer,7,0
TURAIF,TURAIF,2025-07-09 00:00:00,24.0,5.0,5.1,10000,Summer,7,0
TURAIF,TURAIF,2025-07-09 00:00:00,24.0,5.0,5.1,9900,Summer,7,0
KING KHALED AB,KING KHALED AB,2025-07-08 23:00:00,23.0,9.0,3.6,9900,Summer,7,23
WEJH,WEJH,2025-07-08 23:00:00,28.0,23.0,3.1,9900,Summer,7,23
ARAR,ARAR,2025-07-08 23:00:00,29.0,-6.0,3.6,9900,Summer,7,23
TURAIF,TURAIF,2025-07-08 23:00:00,26.0,5.0,4.1,9900,Summer,7,23
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-08 23:00:00,33.0,25.0,3.6,9999,Summer,7,23
KING KHALED INTL,KING KHALED INTL,2025-07-08 23:00:00,29.0,-4.0,1.0,9900,Summer,7,23
HAIL,HAIL,2025-07-08 23:00:00,25.0,-9.0,1.0,9900,Summer,7,23
RAFHA,RAFHA,2025-07-08 23:00:00,28.0,0.0,2.1,9900,Summer,7,23
ABHA,ABHA,2025-07-08 23:00:00,22.0,9.0,4.1,9999,Summer,7,23
YENBO,YENBO,2025-07-08 23:00:00,29.0,23.0,2.6,9900,Summer,7,23
AL AHSA,AL AHSA,2025-07-08 23:00:00,31.0,10.0,4.1,9900,Summer,7,23
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-08 23:00:00,36.0,-4.0,5.1,9900,Summer,7,23
KING ABDULAZIZ AB,KING ABDULAZIZ AB,2025-07-08 23:00:00,28.0,18.0,2.1,9900,Summer,7,23
AL JOUF,AL JOUF,2025-07-08 23:00:00,30.0,5.0,6.2,9900,Summer,7,23
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-08 23:00:00,29.0,-8.0,2.6,9900,Summer,7,23
AL BAHA,AL BAHA,2025-07-08 23:00:00,27.0,6.0,5.1,9900,Summer,7,23
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-08 23:00:00,30.0,26.0,2.1,9900,Summer,7,23
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-08 23:00:00,31.0,9.0,2.6,9900,Summer,7,23
PRINCE SALMAN BIN ABDULAZIZ,PRINCE SALMAN BIN ABDULAZIZ,2025-07-08 23:00:00,25.0,-10.0,0.0,9900,Summer,7,23
GURIAT,GURIAT,2025-07-08 23:00:00,24.0,7.0,3.1,9900,Summer,7,23
BISHA,BISHA,2025-07-08 23:00:00,31.0,7.0,2.1,9900,Summer,7,23
SHARURAH,SHARURAH,2025-07-08 23:00:00,31.0,-8.0,2.1,9900,Summer,7,23
NEJRAN,NEJRAN,2025-07-08 23:00:00,31.0,-4.0,2.1,9999,Summer,7,23
TAIF,TAIF,2025-07-08 23:00:00,27.0,-6.0,5.1,9900,Summer,7,23
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-08 23:00:00,31.0,-3.0,0.0,9900,Summer,7,23
GASSIM,GASSIM,2025-07-08 23:00:00,26.0,-3.0,2.6,9900,Summer,7,23
QAISUMAH,QAISUMAH,2025-07-08 23:00:00,30.0,-5.0,2.1,9900,Summer,7,23
TABUK,TABUK,2025-07-08 23:00:00,29.0,4.0,4.1,9900,Summer,7,23
AL AHSA,AL AHSA,2025-07-08 22:00:00,32.0,9.0,4.1,9900,Summer,7,22
KING ABDULAZIZ AB,KING ABDULAZIZ AB,2025-07-08 22:00:00,31.0,21.0,3.6,9900,Summer,7,22
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-08 22:00:00,32.0,-1.0,0.0,9900,Summer,7,22
HAIL,HAIL,2025-07-08 22:00:00,25.0,-9.0,2.1,9900,Summer,7,22
WEJH,WEJH,2025-07-08 22:00:00,29.0,23.0,2.6,9900,Summer,7,22
GASSIM,GASSIM,2025-07-08 22:00:00,27.0,-3.0,2.1,9900,Summer,7,22
TURAIF,TURAIF,2025-07-08 22:00:00,27.0,5.0,3.1,9900,Summer,7,22
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-08 22:00:00,30.0,-7.0,0.0,9900,Summer,7,22
ABHA,ABHA,2025-07-08 22:00:00,22.0,9.0,5.7,9999,Summer,7,22
NEJRAN,NEJRAN,2025-07-08 22:00:00,31.0,-4.0,1.0,9999,Summer,7,22
TAIF,TAIF,2025-07-08 22:00:00,27.0,-5.0,4.1,9900,Summer,7,22
KING KHALED AB,KING KHALED AB,2025-07-08 22:00:00,23.0,9.0,2.6,9900,Summer,7,22
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-08 22:00:00,30.0,12.0,2.1,9900,Summer,7,22
PRINCE SALMAN BIN ABDULAZIZ,PRINCE SALMAN BIN ABDULAZIZ,2025-07-08 22:00:00,26.0,-9.0,3.1,9900,Summer,7,22
BISHA,BISHA,2025-07-08 22:00:00,31.0,6.0,2.1,9900,Summer,7,22
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-08 22:00:00,31.0,26.0,2.6,9900,Summer,7,22
YENBO,YENBO,2025-07-08 22:00:00,30.0,25.0,5.7,9900,Summer,7,22
TABUK,TABUK,2025-07-08 22:00:00,29.0,1.0,4.6,9900,Summer,7,22
RAFHA,RAFHA,2025-07-08 22:00:00,29.0,0.0,0.0,9900,Summer,7,22
GURIAT,GURIAT,2025-07-08 22:00:00,25.0,9.0,6.2,9900,Summer,7,22
SHARURAH,SHARURAH,2025-07-08 22:00:00,31.0,-7.0,2.1,9900,Summer,7,22
AL BAHA,AL BAHA,2025-07-08 22:00:00,27.0,7.0,5.1,9900,Summer,7,22
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-08 22:00:00,33.0,26.0,2.1,9999,Summer,7,22
KING KHALED INTL,KING KHALED INTL,2025-07-08 22:00:00,31.0,-4.0,2.1,9900,Summer,7,22
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-08 22:00:00,36.0,2.0,5.1,9900,Summer,7,22
QAISUMAH,QAISUMAH,2025-07-08 22:00:00,31.0,-4.0,2.1,9900,Summer,7,22
AL JOUF,AL JOUF,2025-07-08 22:00:00,31.0,3.0,6.2,9900,Summer,7,22
ARAR,ARAR,2025-07-08 22:00:00,30.0,-7.0,2.1,9900,Summer,7,22
ABHA,ABHA,2025-07-08 21:00:00,22.7,10.0,5.1,10000,Summer,7,21
NEJRAN,NEJRAN,2025-07-08 21:00:00,31.6,-7.0,0.0,10000,Summer,7,21
BISHA,BISHA,2025-07-08 21:00:00,33.0,4.0,3.1,9900,Summer,7,21
TAIF,TAIF,2025-07-08 21:00:00,27.3,-5.0,4.1,10000,Summer,7,21
YENBO,YENBO,2025-07-08 21:00:00,30.4,27.0,5.1,10000,Summer,7,21
AL-DAWADAMI,AL-DAWADAMI,2025-07-08 21:00:00,27.5,-8.0,3.1,10000,Summer,7,21
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-08 21:00:00,37.0,5.0,4.6,9900,Summer,7,21
PRINCE SALMAN BIN ABDULAZIZ,PRINCE SALMAN BIN ABDULAZIZ,2025-07-08 21:00:00,28.0,-8.0,3.1,9900,Summer,7,21
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-08 21:00:00,31.0,13.0,2.1,9900,Summer,7,21
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-08 21:00:00,33.4,-1.0,2.1,10000,Summer,7,21
HAIL,HAIL,2025-07-08 21:00:00,29.0,-6.0,1.0,10000,Summer,7,21
GASSIM,GASSIM,2025-07-08 21:00:00,28.7,-4.0,2.6,10000,Summer,7,21
QAISUMAH,QAISUMAH,2025-07-08 21:00:00,33.0,-4.0,2.1,9900,Summer,7,21
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-08 21:00:00,31.9,-6.0,1.5,10000,Summer,7,21
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-08 21:00:00,33.8,24.0,1.5,10000,Summer,7,21
BISHA,BISHA,2025-07-08 21:00:00,32.8,4.0,3.1,10000,Summer,7,21
AL BAHA,AL BAHA,2025-07-08 21:00:00,28.0,8.0,7.2,10000,Summer,7,21
DAMMAM (KING FAHD INT. AIRPORT),DAMMAM (KING FAHD INT. AIRPORT),2025-07-08 21:00:00,31.1,13.0,2.1,10000,Summer,7,21
PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,PRINCE ABDULMAJEED BIN ABDULAZIZ AIRPORT,2025-07-08 21:00:00,33.0,-1.0,2.1,9900,Summer,7,21
RAFHA,RAFHA,2025-07-08 21:00:00,31.0,0.0,1.5,9900,Summer,7,21
ARAR,ARAR,2025-07-08 21:00:00,31.0,-7.0,3.1,9900,Summer,7,21
TURAIF,TURAIF,2025-07-08 21:00:00,29.0,6.0,7.7,9900,Summer,7,21
WEJH,WEJH,2025-07-08 21:00:00,28.7,23.0,2.6,10000,Summer,7,21
WEJH,WEJH,2025-07-08 21:00:00,29.0,23.0,2.6,9900,Summer,7,21
TABUK,TABUK,2025-07-08 21:00:00,31.0,0.0,5.1,9900,Summer,7,21
ABHA,ABHA,2025-07-08 21:00:00,23.0,10.0,5.1,9999,Summer,7,21
KING KHALED AB,KING KHALED AB,2025-07-08 21:00:00,23.9,8.0,3.1,10000,Summer,7,21
SHARURAH,SHARURAH,2025-07-08 21:00:00,33.3,-7.0,2.6,10000,Summer,7,21
SHARURAH,SHARURAH,2025-07-08 21:00:00,33.0,-7.0,2.6,9900,Summer,7,21
AL AHSA,AL AHSA,2025-07-08 21:00:00,30.9,9.0,3.1,10000,Summer,7,21
AL AHSA,AL AHSA,2025-07-08 21:00:00,31.0,9.0,3.1,9900,Summer,7,21
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-08 21:00:00,31.6,26.0,2.1,10000,Summer,7,21
YENBO,YENBO,2025-07-08 21:00:00,30.0,27.0,5.1,9900,Summer,7,21
KING KHALED INTL,KING KHALED INTL,2025-07-08 21:00:00,32.0,-4.0,2.6,9900,Summer,7,21
PRINCE MOHAMMAD BIN ABDULAZIZ,PRINCE MOHAMMAD BIN ABDULAZIZ,2025-07-08 21:00:00,36.8,5.0,4.6,10000,Summer,7,21
HAIL,HAIL,2025-07-08 21:00:00,29.0,-6.0,1.0,9900,Summer,7,21
AL JOUF,AL JOUF,2025-07-08 21:00:00,31.7,-3.0,5.7,10000,Summer,7,21
KING ABDULLAH BIN ABDULAZIZ,KING ABDULLAH BIN ABDULAZIZ,2025-07-08 21:00:00,34.0,24.0,1.5,9999,Summer,7,21
NEJRAN,NEJRAN,2025-07-08 21:00:00,32.0,-7.0,0.0,9999,Summer,7,21
KING ABDULAZIZ INTL,KING ABDULAZIZ INTL,2025-07-08 21:00:00,32.0,26.0,2.1,9900,Summer,7,21
GURIAT,GURIAT,2025-07-08 21:00:00,26.4,6.0,4.1,10000,Summer,7,21
ARAR,ARAR,2025-07-08 21:00:00,30.8,-7.0,3.1,10000,Summer,7,21
QAISUMAH,QAISUMAH,2025-07-08 21:00:00,33.3,-4.0,2.1,10000,Summer,7,21
WADI AL DAWASIR,WADI AL DAWASIR,2025-07-08 21:00:00,32.0,-6.0,1.5,9900,Summer,7,21
TAIF,TAIF,2025-07-08 21:00:00,27.0,-5.0,4.1,9900,Summer,7,21
KING KHALED AB,KING KHALED AB,2025-07-08 21:00:00,24.0,8.0,3.1,9900,Summer,7,21
AL BAHA,AL BAHA,2025-07-08 21:00:00,28.0,8.0,7.2,9900,Summer,7,21
MINA,MINA,2025-07-08 21:00:00,35.4,12.0,2.1,10000,Summer,7,21
KING KHALED INTL,KING KHALED INTL,2025-07-08 21:00:00,31.7,-4.0,2.6,10000,Summer,7,21
KING ABDULAZIZ AB,KING ABDULAZIZ AB,2025-07-08 21:00:00,31.0,22.0,3.1,9900,Summer,7,21
GURIAT,GURIAT,2025-07-08 21:00:00,26.0,6.0,4.1,9900,Summer,7,21
AL JOUF,AL JOUF,2025-07-08 21:00:00,32.0,-3.0,5.7,9900,Summer,7,21
RAFHA,RAFHA,2025-07-08 21:00:00,30.6,0.0,1.5,10000,Summer,7,21
